id,price
30739522b0654e3cc2e029c5,198091.20496492347
307475e1301bc74035a339c5,423078.0724104484
330602da641bc740b6e949c5,98544.81413738559
3a44c4f3a64cb686d71559c5,503795.38195864385
26f272f354964435751e59c5,95144.39674575026
4bc1108026654e3c456069c5,116960.4939006532
3c6434d4d69644353e1399c5,446350.5213004917
6464f56db51bc740574f99c5,507854.1898533353
312f5590162840293b20b9c5,681829.3979400236
4428b0f6c3f2e08a8251b9c5,451244.4150351399
336a43ddc28bf575d54dc9c5,81249.86247952557
3f4304c134f2e08a4463e9c5,81249.86247952557
47366628248bf575777cf9c5,344660.3667164033
3f4ca6cc23332b2f7bee0ac5,326289.0591365101
37ef322420654e3cc5da1ac5,196991.1378013217
35ad05f5418bf575aef42ac5,322444.84664576384
3ad57109172840296cb52ac5,601486.7684385781
33184155841bc740bcd03ac5,116960.4939006532
36e1850dc1f2e08a13354ac5,459578.43049726106
6af6544d22964435f5af5ac5,70421.75948835473
36c8a1e8604cb68644036ac5,164409.6657384669
4f4a8454538bf5757620aac5,356678.87236254936
fda811644c332b2fad31aac5,321854.9505699984
3d6f7127f94cb68602e1aac5,99476.56849610744
3a3af33927ab5606afa8cac5,371158.5095466526
3deef68275284029d5a8dac5,125292.32900992832
33ce45768c4cb686b80ddac5,343298.3129131684
361a755497ab56061433fac5,190329.06955636453
3d5a747172ab560602fd0bc5,95530.30821340594
31d7c731a728402995155bc5,56442.3851988437
37250788421bc7403a0d5bc5,332424.51578236255
33e0679253332b2f450c9bc5,218557.35987109918
3fc0f029d51bc7406901abc5,105329.99536865189
3e562563d4284029ac47bbc5,261376.99210168852
3ba2351220654e3ce1cadbc5,285298.99867512507
3638f3ba411bc7400dcddbc5,134762.08176445728
30a7f54b8c4cb68687bcebc5,88101.2200976606
30c3c0c4921bc7403d20fbc5,325760.67471461394
3b89c242564cb6860380fbc5,61201.88934900427
39e6d4e24b332b2f66f50cc5,231364.49376173032
3d10b6fdb5964435d7591cc5,349299.29410205764
327896b8e1284029d6ea1cc5,111415.00526625042
3deab5f32096443543ac2cc5,286108.53412165836
3c76c190048bf5750c7b6cc5,528832.95380583
3e7ff3b3d1332b2fb24d7cc5,586820.0301571676
6f180462a9f2e08ac742bcc5,311871.10355650284
304b25ff028bf575c6dadcc5,120779.18912832405
4aa2d16bd6654e3c68beecc5,362259.0510646885
35d2d2ef25ab56069630fcc5,89902.49402372967
3b6410cb24654e3c03460dc5,252674.69017955742
3f63928f94654e3c7928adc5,456785.02477631136
3f5fd58b4728402993e6cdc5,736379.1475481086
3a7441f340f2e08a6f37edc5,152162.0633383587
e91e262a08332b2f13832ec5,381513.5227322469
329db0181396443537e72ec5,265331.7855876809
3a18c65e30284029fa085ec5,262789.9363828092
39992044b6654e3cdad95ec5,241181.6568150423
375eb067fcf2e08a85939ec5,603282.3533211957
4932001462f2e08ab81a9ec5,124427.2534513399
3f3f715e654cb686b718aec5,49988.03392014604
30ca714f262840298cdbeec5,291721.1634617346
31b2f0e2d41bc740edbafec5,82576.12420530512
3d4253ad2c4cb68606572fc5,148334.37115652525
3be661f5718bf57599424fc5,201064.64374548255
af3cd57173ab560680bf5fc5,883505.0649287621
39b8d43557f2e08a49d56fc5,129416.0504412015
3aa7716794ab5606f6987fc5,352255.65861521475
31f9d7f584f2e08a262b7fc5,507854.1898533353
3967979913654e3c4108afc5,601456.4240767186
3026c2be1a4cb686bdd1dfc5,82911.05852989493
35a09346d08bf57513f3efc5,299249.2049136895
632b679b50ab5606ac8520d5,1450835.7076578029
3795c6ea471bc74020d620d5,543630.2135558942
3d0a567d808bf575ceaf20d5,211677.7892463194
d54c031f44654e3c0c2f30d5,312840.4391963042
3a9bc3cee32840290d5b40d5,370877.8589913734
4583364192654e3c0a9c50d5,167243.34168341698
39d54372752840294de260d5,507854.1898533353
3213137e95ab5606fc7460d5,161034.06530631092
325833f134ab5606916e60d5,644334.1769295542
365ac4a2e31bc74075cf80d5,296934.24489207764
312db648961bc740267c90d5,58773.97987075841
3ea14484e5ab5606ff1f90d5,749034.642228687
374c51ef14654e3cdfe2a0d5,97718.5412932535
4e4e03c4f4654e3c3692b0d5,452978.43621371465
3809b2f5e3332b2f2e98b0d5,416152.8621943331
5543e11cc3654e3c7babc0d5,433343.57682583027
3c21603ca84cb686cb9bd0d5,88378.7511904432
3c13f03341654e3c01f2e0d5,148732.11765683367
3ab1618eeb332b2f1dc1f0d5,79621.94955306716
3febd0ece3ab56060ad2f0d5,373408.0477551196
37fc6362f61bc740b1e5f0d5,473351.9618304828
3bec76d0031bc740882031d5,407982.70451564033
e910224e35654e3c41d631d5,397230.6745995894
36f3e6762cf2e08a9e9731d5,365019.1798741777
38bcb15467964435102931d5,103121.04629877594
3d8381fa01ab560632f641d5,35917.69853711823
499ad14b711bc740e84841d5,95530.30821340594
3c6e3475241bc740922941d5,190610.63825321494
394b936c771bc7406e3a41d5,237564.90303770476
32a840e726f2e08a26af51d5,238633.25951901998
309cb14263332b2fabb461d5,88101.2200976606
3acfd2ab47ab56069d4271d5,428067.0768764299
36b9565e9cf2e08a87bf91d5,507854.1898533353
35474203602840299d0bb1d5,403743.2835349562
3299b04ea3ab560659f6f1d5,503387.6921155646
33d52532d0654e3c68b902d5,606379.2013186552
39e4f50e5396443507ae12d5,86336.03584521273
3c47715ac61bc740e70222d5,129416.0504412015
33cac7f07128402946b342d5,448567.54865028575
3381078a0df2e08abe2a52d5,211345.2197843088
32ef1574804cb686e94a52d5,62435.14854893077
34b524ac241bc740dc9072d5,1216474.761710639
4728406754332b2fe045c2d5,138635.16596926318
3f6053c8d4ab5606e01003d5,403743.2835349562
3f69a26708f2e08af84923d5,883505.0649287621
3a4530450128402935bb23d5,660701.927460947
3ca8710aabf2e08ac8f243d5,78026.65290187349
66b2f569154cb686b13a53d5,129416.0504412015
3a3a04f279f2e08a59db53d5,845746.6363618756
4ad0a16131ab5606c9e463d5,489099.61167074234
361435b6d6f2e08a500583d5,261917.09108415068
34222497c78bf5751b7693d5,207882.2651288169
3b37c72e47654e3c795e93d5,32024.8705642741
353d365a85f2e08af6eda3d5,276616.867071536
37ff62fa85ab560673c1b3d5,48986.47169648004
338100e216f2e08a5f28c3d5,145166.55275810097
3433912720ab5606568604d5,75747.11775138025
32e157ba76f2e08a2a8604d5,88098.36717208693
378b839cb18bf575cea904d5,403743.2835349562
3787c121b1964435ec9124d5,416397.6051944365
3df8b4a8708bf575b05f24d5,84606.21818672397
340c0015572840295e3234d5,114984.31784951553
3b9aa31dc38bf575caca34d5,13334.324837822624
318a36a5401bc740430e34d5,357587.8563859818
3aacc2eea0654e3caccd54d5,1280186.4737578977
69a0c589c1ab5606d54664d5,403743.2835349562
3fdc904706f2e08a122964d5,84632.25024131463
368e9405f9332b2f7dbd64d5,278453.4147802505
8e744347674cb686ee6b74d5,560319.378057083
574b135739f2e08aecad74d5,742447.0045154847
3df91412ecf2e08ae7df74d5,32024.8705642741
33eed4e4d58bf57543e484d5,171201.23273770514
436ad4727496443567fba4d5,420391.6186648644
bc87a21f41ab560630dfc4d5,507854.1898533353
3339a78c251bc7409b1ad4d5,268778.42291546514
502b423854f2e08a4ffae4d5,544045.5885976469
557235f86d4cb6867362f4d5,330275.4999053346
3bff03f4914cb686dd4105d5,107864.86587474882
3410845621654e3cc68d25d5,99476.56849610744
38b8c06d2bf2e08a83f735d5,385379.7650812957
bd35f21c468bf575656935d5,363971.28966291
3e54e6af89332b2fa93855d5,123030.75019408237
34cc61d264964435c8c855d5,100276.2404217356
0d2154e688332b2f9dcd85d5,363971.28966291
2773261f51ab5606970395d5,313470.36513730726
3c7bb2a6472840294c53d5d5,547695.1905776393
301515e286ab56069464d5d5,92112.70107419963
61416410d4f2e08ab47916d5,678148.9818267884
362ae730a48bf575be5926d5,92861.44617211274
34b4706151332b2f81d836d5,227800.08274397097
40bee437d7964435532d36d5,119194.95911202821
3194475eac332b2fa0e046d5,237564.90303770476
3ed10464532840290c6566d5,103585.84308804505
a4f983b865ab56064cad66d5,398263.76556020725
3147d1cf408bf575049086d5,160348.7717235869
3865e5b776332b2fe85296d5,363282.66729953425
30b3b48b06ab56069f10a6d5,91740.59548664367
38721059c6654e3c8f62a6d5,288638.75288390525
7a9c95ca88f2e08a7e82a6d5,263930.7055217953
34c7d48620654e3cadcfc6d5,310318.67339234264
402cf370558bf575a795e6d5,742447.0045154847
32a7e071542840294137f6d5,344242.72660783853
35bd10e2c24cb6867a9bf6d5,107865.30249668116
32c991b3f7ab56060a0617d5,105703.70435568948
41bcf2b691654e3c987c27d5,71502.89494103586
3f2aa51b871bc740ab4367d5,52053.008668413946
3a0c32d881654e3c915467d5,240493.69468148827
32f924f0a51bc74024d667d5,230458.2579010422
335d027a03ab5606daa767d5,66902.16836189323
381340d7484cb6864cb477d5,244871.00492359203
339d951d40332b2f10db77d5,209140.08938855535
3afd256981284029506097d5,462314.60599712154
3de0b3b9f18e6a6609cf97d5,95530.30821340594
3b7ef7ea761bc740a3d4a7d5,88101.2200976606
335c2748754cb686ad18b7d5,569548.6577143929
31376348c24cb686458eb7d5,283467.3794610714
395b22f8f61bc740fd9ef7d5,294466.5925256629
3c61058175964435ecdef7d5,82458.71704266877
3159e7c066654e3c365e08d5,206516.19234525345
bdf9b638a1284029cc4a58d5,883505.0649287621
31fe17d062964435f6e478d5,316867.13997960615
4ce6d0da56f8d962c85978d5,114617.09566452075
34da90edf3f2e08ab63a98d5,386909.88161519566
793511eab0ab5606cd84c8d5,273981.1903445918
3363e6e657284029280909d5,507854.1898533353
30e3e5a695ab560636d829d5,323137.53063350474
547f70274a332b2f3cb339d5,320738.9087673374
3d3fa4a6f2654e3c345539d5,136408.54639994132
3cd465b8d7654e3c2f5049d5,339903.3697856195
3723e15544332b2fbae849d5,375891.5878470831
3f20b437771bc740bd7a49d5,160934.17212805597
32c0843819332b2f8c3c49d5,161686.5719908833
325d44e735964435d5f959d5,78026.65290187349
3b0397eab7654e3c321e59d5,246309.70329052844
3079b2458bf2e08ac28269d5,192160.02263450605
306261bcd41bc740d0b179d5,310942.8617421492
5448261384332b2f18c989d5,338800.66161309445
3068118c858bf575363899d5,218456.32915031613
3c2737d5f4964435175ca9d5,275472.3042816802
38ef174d53654e3c6034c9d5,642689.0797665442
3df1630aa3f2e08a7500f9d5,411129.8807747324
33ef94d9e74cb68601c1f9d5,292165.20196250995
353d56ce83ab560646560ad5,169112.19578926277
331862c915ab5606d1670ad5,102921.3530560047
5708959735ab560672481ad5,134762.08176445728
ac7963fa57332b2fae781ad5,423902.66692237265
39c1d35ab58bf575e51d2ad5,66362.73157758777
336b16bcd2ab5606eea44ad5,112799.51154026468
31bde3e8168bf5758b0c4ad5,350423.3352485611
3918a563578bf5758ae38ad5,630322.1079831836
7323e09d259644353602bad5,239138.38474324395
3339f72991332b2f9932cad5,1232261.3991244405
3b6ff314f19644351efbcad5,853536.5816884895
3a145289e78bf5758992fad5,94258.26998051473
33b5446c9d4cb686355ffad5,71958.75411859833
3377138052f2e08a823f1bd5,358290.24023138284
b4cf43f9e31bc740aa2e2bd5,883505.0649287621
33d8f3a834654e3c9f303bd5,88101.2200976606
09280283a74cb6867db15bd5,673712.7283724991
38b29052d1f2e08a00d19bd5,507854.1898533353
3b46f6c246332b2f56079bd5,582328.273978456
3d65032d548bf5756480bbd5,86336.03584521273
31f53166d39644354be3bbd5,466941.2499497682
3d9d722732332b2f81f5cbd5,319729.1292564525
34f283bf86964435a5a9cbd5,352659.5222056495
5032930d434cb686330debd5,174873.0735890181
34bdf732b0332b2f94cdfbd5,185135.36564323728
d3c7b7c1321bc74024f51cd5,303710.6829769593
5a266124e38bf575236c3cd5,711233.5012000118
33bfa3b0b5284029f2695cd5,451309.8238293309
3d5f05ba51f2e08a19197cd5,757626.5565235207
3326579b771bc7401ba78cd5,352044.0879292048
4341e17809332b2ffb879cd5,31467.634941177555
76f02655c7332b2fc155ccd5,372293.45131051226
355592dc4bf2e08ab34adcd5,307849.64078055334
329f52a1541bc740db70fcd5,80488.82814374795
351813e4f4ab560688961dd5,303660.4508523209
33a5d52aed332b2ffd4b3dd5,132062.01734521502
3bfd2532778bf5753ce6add5,387699.36451616633
313a35efb6332b2f0d4cfdd5,246113.6982581228
660f327d841bc740de742ed5,487707.650333117
53b38362f1f2e08a262d2ed5,88847.75906921967
3672f382918bf575b2863ed5,143198.03402676125
3c05653a234cb686db584ed5,132967.65650647072
35873153e5284029fcc15ed5,1236421.6210268755
34b0b62b5028402942e35ed5,81249.86247952557
34e6e12ef7ab5606715b7ed5,119351.8035530526
a8d832bc15f2e08aced9eed5,883505.0649287621
30d026030196443598e8fed5,43501.41779148768
31ce86b3371bc740195a0fd5,99476.56849610744
3e5161b83c4cb6866cf43fd5,56214.37461227358
33f8d0fab29644357ea83fd5,466096.0468294928
a1534094bb4cb686adce3fd5,399916.6049735644
379ce28e05f2e08ac7ff5fd5,58773.97987075841
3975a0d206ab5606c1317fd5,111733.85462660782
a365818a15654e3cf8377fd5,146125.77734520182
39c862e061284029751a8fd5,84949.38660959525
39b8503365ab56060d3c8fd5,171924.12904437399
54f0d60227ab560665dc8fd5,128893.2529959505
368260cc23f2e08a00d3afd5,356104.327864866
3798b29f04284029c448bfd5,383998.3707044804
3101349df6ab560627b9dfd5,236262.78513836
99ead4a9221bc740057f00e5,371521.23819099256
30be3766c496443556bb10e5,316697.25274248916
38be222f15ab56065ed220e5,1437813.7198903137
de0fc25434284029aed940e5,883505.0649287621
33eb74b7f68bf5750c1150e5,237912.35565004926
dc57d0444d4cb686ac9560e5,502609.00784600544
3335271031284029a00760e5,88101.2200976606
f926720d529644358a6280e5,433343.57682583027
39cb62f76cf2e08a688d90e5,190635.591362655
acc286e2521bc740434e90e5,501403.2310562816
3d5124ddba4cb6864b5ac0e5,245865.49325252717
b3e1b4d5522840293b3966a5,537009.1176945354
6766409d9428402999bd0ea5,655374.7139477852
3164e16eb4654e3ce3222ea5,1256464.6821664572
37bb614d561bc74078e872b5,48004.97641168462
3e6fb0ed56964435ec5c14b5,241093.2626833345
31d0d66442332b2fd74e15b5,483337.2336026146
399a0376c7332b2ff31d97b5,387726.8081167405
30a9a4903228402960d408b5,88101.2200976606
30d1e57369332b2f3393a9b5,337874.6284568117
39cb655b30ab5606b921eab5,323658.19927499583
420ec03a76332b2fbf0b4cb5,259385.38298321888
3231d5f22028402987dedcb5,481041.5026119636
3f75a61d034cb68640ab7db5,132062.01734521502
4d07b4e538332b2fa8b0adb5,380308.22752882453
3e55e6a2f12840297d8fedb5,821512.3685960307
3b0a347a37ab5606ecf51eb5,506484.6308285387
3f279049a0ab560694113eb5,150376.90800673224
3b66849667654e3cd6105eb5,494982.9641320048
323eb70eb0332b2fb1a2ceb5,266865.8723493532
3e6a84d6e41bc7403d4d1fb5,299249.2049136895
4c8ed64fe7654e3c2c0e2fb5,234761.66321609347
1b0eb2fd078bf5750ea421c5,104851.4127946207
3b14821e971bc740ee4521c5,107864.86587474882
31cd03ce05964435184661c5,48004.97641168462
3a87a3a978332b2f429771c5,366929.83398892503
3916411fe5332b2fa1ab71c5,180140.98087058665
3480425fab332b2fa57f71c5,78026.65290187349
3fd9765144284029adb0a1c5,292783.64006345335
3f56e1b4d1f2e08ac817b1c5,99476.56849610744
363b2758471bc740ee5fd1c5,306128.7592592072
369c110704284029893bf1c5,225411.71095570902
3ddf970529332b2fee2462c5,189107.15503119663
303475dd52332b2f8ca033c5,579258.3638969798
3fe44338f7654e3c6fe133c5,122781.99713565846
3485a1bd63332b2f878a43c5,107189.35408171428
3ca0f1e5848bf575391973c5,267155.28463971836
3b6eb70d98332b2f944a83c5,234082.90689653656
3f95e12f22964435b9dd83c5,331767.5856130391
142871fa26ab56068543a3c5,244419.30111907542
39fae70373332b2fd3c0b3c5,127337.49802955867
329db0fdc08bf5755c56b3c5,127750.5205300529
3617d3b519f2e08aa677c3c5,88101.2200976606
37d0b30b38f2e08add5304c5,518177.02945780574
36d6d0572a332b2fce1404c5,252895.87502672762
3fe7b4b1408bf575b3d804c5,468360.32102626073
3bccb7a3942840299ea914c5,99476.56849610744
481955ca5af2e08a85ee14c5,394662.70934107475
6efd46f356332b2f6cd034c5,254108.12576813906
cd10923fb396443572e034c5,233852.06970869968
4364e398f94cb686f5d234c5,264605.00652110344
348ee1e1b3654e3c83aa44c5,508726.21083793155
3bfed10f81654e3c567e64c5,626833.6046629732
3c64056573332b2ff68474c5,130997.2000705376
52bd1138e4284029266384c5,324171.49453722703
3fe9f6e5cbf2e08abc2484c5,228627.9410721663
3fed124074ab56067b6484c5,194657.92452742485
3d1ed5f3a2ab5606932b94c5,316685.6590432785
c265a0f463654e3cd6eb94c5,433343.57682583027
7b6545c2884cb686dc7f94c5,48004.97641168462
32ca2035c5f2e08aeceaa4c5,462314.60599712154
380dc7d0704cb68627a9d4c5,283467.3794610714
3535e6f2b48bf575661705c5,394820.38014739344
3900443f744cb68691e705c5,546954.7078697855
321ba35b53654e3c9cde25c5,161034.06530631092
4f9fd11c73332b2f6bbe35c5,383998.3707044804
d38926b1eaf2e08a58ee65c5,423234.2323030009
3d8c826427654e3c8b8485c5,462314.60599712154
83f8858b321bc7406ceea5c5,241093.2626833345
87e1f0ef55654e3cf9c5c5c5,84606.21818672397
35c2552a018bf575a29de5c5,238528.9808667925
f8eb37c569f2e08a40dfe5c5,363424.796441966
85b6e23201ab5606bb9306c5,337886.99787085265
46c3120ad0ab5606f90146c5,430757.13154660224
fd7cd50bc7f2e08a255256c5,327502.711297989
34382008141bc740c4fc76c5,83813.74662236426
411a87adf2654e3c063586c5,99880.05133153829
751240fe02284029179fa6c5,107863.1194046926
3bb3f201c3654e3c92ecf6c5,53984.319098620035
1a65863fc02840290e2e07c5,315190.0742737002
5f4265b0111bc740b2de07c5,144947.5647014354
3207d531748bf575adc937c5,226034.34176963632
300244519bf2e08a847c37c5,74327.1322484865
3158d61486ab560676fd47c5,402731.7165512656
3b33b602c1332b2f8a4e47c5,78660.89972868263
3d4003cfc9332b2fbb9367c5,289369.0227541794
38cc2385459644358c6977c5,50598.77371203783
3ac6e25cd0654e3c710e77c5,733441.4429986973
3e4bb7dc18332b2fc38097c5,316685.6590432785
351291f2f528402983b6a7c5,261423.17627336385
3539d5f6d1f2e08a8908a7c5,323807.01885157917
30c277e3e58bf575fd4ba7c5,652727.2362950089
3c7ba2031b332b2fcab2d7c5,310454.33649508376
3639f274e11bc740961308c5,438664.3914062024
af05667a458bf575e53318c5,357574.7657623167
3a5ac55ca4654e3cee6518c5,88101.2200976606
33ffc58952654e3cfc5c28c5,543861.8038014673
35e5e30edc4cb686d7ca38c5,543570.0255938261
f0f416f067964435dc8d48c5,255632.54052534216
388704c6fbf2e08a0a4668c5,91740.59548664367
3bf4d2f0d4654e3cae7578c5,569569.5085687896
399be0d8a51bc740bb1e78c5,410333.6208423249
3431506d378bf5758f5198c5,322350.73474898457
3ea953d320654e3cba2fd8c5,390878.44888533966
483d032fe14cb6860193e8c5,398154.1971742
315665bf14284029d9f5e8c5,191004.50902648934
3dc0f7cb1728402966e229c5,81085.58455525416
34f102ecf18bf5755ba639c5,368565.29806920997
36e1b5905096443581f649c5,589405.8404214915
32bdf57d93ab5606c38859c5,435988.1213884977
5ec20151c7964435440679c5,80269.16372928639
349b90e7da332b2fd9ad79c5,405679.6154541848
fb5eb515a6ab56067d4f99c5,507854.1898533353
389c91e255654e3c7f69a9c5,95530.30821340594
3c280516e1ab5606ca13b9c5,368565.29806920997
36eef0fde2964435a827c9c5,446739.14126369066
341b431252332b2f207cd9c5,147793.1766889049
3d4e44af52ab5606df6dd9c5,68824.96206207604
321bf6c618332b2fe9ba0ac5,286594.08553530154
303df646c2f2e08aa55d0ac5,241548.76771287172
43e5903e474cb68693633ac5,539654.038531059
3818c61dc14cb6869b2a5ac5,71958.75411859833
319a33db962840296b7b5ac5,104427.84748115907
43ae822652332b2fd4926ac5,286594.08553530154
3ea4521193f2e08a66367ac5,302433.7698996526
364637ccb7964435e9279ac5,101100.34561851334
3fc4308361ab56069663eac5,361338.9291057414
3e4cd12ea796443583450bc5,289092.9496394921
d98bd62736ab5606a77b6bc5,883505.0649287621
329e462ce5ab5606d3768bc5,102905.46089980585
3190347047332b2fc4188bc5,515758.1595577715
3546b1e9aa332b2fac69dbc5,108741.6522524975
46bf443cb12840298b240cc5,285771.5487329578
38fa95ddc1654e3cd2104cc5,63216.23176019775
311be67027ab56063340acc5,574178.2351741915
3f075730d51bc740d762ccc5,119351.8035530526
3695e2a917654e3c9357ecc5,215630.50364374826
338fd7b3b11bc740014cecc5,107864.86587474882
03c8873980ab56063bafecc5,279055.6166622854
30a5c498e58bf5759fbbfcc5,256279.30338670075
3c1530a9c7ab560619da2dc5,110819.10240594069
31a25276b28bf57573124dc5,143213.42197393294
3d53a1588d4cb686bce15dc5,84606.21818672397
3e022365a9f2e08a87dc5dc5,364859.67296821205
1425b10352ab560652ec6dc5,733611.3831031113
5c8a552511332b2febd78dc5,78660.89972868263
3704143d048bf57530dfadc5,292642.58515958174
3bcaf177a32840299e5bbdc5,105703.70435568948
30613155759644357b27edc5,288081.25952224055
3cca56c004654e3cae310ec5,71958.75411859833
3a37438f39f2e08a237e3ec5,440598.24243580195
d65d1146e7654e3cc3105ec5,742447.0045154847
3dce11891128402966805ec5,284617.13238757575
3481251f354cb6866c50dec5,309064.4397905114
bec40289c4332b2fc627eec5,542648.3841350578
3ee78226cd4cb686427dfec5,475371.91472961527
361f70e4d5284029cfdc0fc5,329266.24913114216
308d329d04f2e08ae3de2fc5,186772.69143437213
3b3177cdfbf2e08ab7de3fc5,504420.14799442637
3dd520b0f0f2e08a317a4fc5,244419.30111907542
357442e6a0964435e0ed4fc5,667849.043037681
4548b0f2a7654e3cd5e45fc5,84606.21818672397
16f987b597654e3cb50b7fc5,547695.1905776393
0a7c826360ab56064c1b7fc5,547695.1905776393
a166816fb11bc7408b0d7fc5,641571.0601279258
ab3d33cf87964435cf1d7fc5,810019.1822182273
3bf7011ea49644359bd19fc5,155553.0224520911
3ee147eaac4cb68629139fc5,176806.94812360773
